msn,location,daily_consumption_load,energy_supplied,energy_billed,technical_loss_kwh,loss_ratio,timestamp
ACE43B7D,Chennai,246.58,268.05,245.88,22.17,0.08037636356511618,2021-11-24
7F6ACD62,Delhi,247.5,265.26,246.34,18.92,0.07049366787607785,2021-11-25
3F42A75F,Mumbai,258.08,277.72,257.01,20.71,0.07837129501679632,2021-11-25
ACE43B7D,Chennai,234.34,250.74,234.09,16.65,0.06639715931022523,2021-11-25
0653DAA9,Bengaluru,254.48,277.14,255.42,21.720000000000002,0.07708518997094004,2021-11-25
344684B5,Kolkata,249.33,271.01,249.07999999999998,21.930000000000003,0.0804133664283777,2021-11-25
ACE43B7D,Chennai,240.05,260.73,240.56,20.17,0.07555445397858279,2021-11-26
7F6ACD62,Delhi,259.14,277.57,258.44,19.13,0.07105141472412958,2021-11-26
0653DAA9,Bengaluru,262.64,285.06,263.15,21.91,0.07247196199032976,2021-11-26
344684B5,Kolkata,247.8,265.91,247.41,18.500000000000004,0.07108088808707988,2021-11-26
3F42A75F,Mumbai,225.75,243.56,225.69,17.87,0.07637811624998397,2021-11-26
7F6ACD62,Delhi,247.32,269.6,247.13,22.470000000000002,0.08018345109374546,2021-11-27
3F42A75F,Mumbai,242.06,260.2,242.38,17.820000000000004,0.06675359370009935,2021-11-27
ACE43B7D,Chennai,252.61,273.55,252.58,20.97,0.07444432842315189,2021-11-27
0653DAA9,Bengaluru,237.52,255.5,236.28,19.22,0.07388283243544731,2021-11-27
344684B5,Kolkata,261.79,281.08,261.85,19.23,0.06814473499092961,2021-11-27
0653DAA9,Bengaluru,245.23,265.17,245.89,19.28,0.07567884107459977,2021-11-28
344684B5,Kolkata,229.52,245.69,228.9,16.79,0.06831368129727826,2021-11-28
7F6ACD62,Delhi,240.95,260.68,240.9,19.78,0.074120024440459,2021-11-28
ACE43B7D,Chennai,230.88,249.99,231.53,18.459999999999997,0.07593106427469552,2021-11-28
3F42A75F,Mumbai,241.58,261.2,241.16,20.04,0.07929367691072704,2021-11-28
0653DAA9,Bengaluru,232.82,251.01,233.04,17.970000000000002,0.0732285935478054,2021-11-29
344684B5,Kolkata,235.7,256.42,236.76,19.66,0.07261350761966785,2021-11-29
3F42A75F,Mumbai,250.4,269.91,250.23,19.68,0.07171959369070231,2021-11-29
7F6ACD62,Delhi,248.77,268.44,249.08,19.36,0.06805286965361891,2021-11-29
ACE43B7D,Chennai,229.98,247.2,230.37,16.83,0.07098863100554903,2021-11-29
7F6ACD62,Delhi,241.04,263.25,241.54,21.710000000000004,0.08252277401656129,2021-11-30
ACE43B7D,Chennai,230.22,248.7,229.54,19.159999999999997,0.07677698422002237,2021-11-30
3F42A75F,Mumbai,257.97,279.49,258.13,21.36,0.07528352674945113,2021-11-30
0653DAA9,Bengaluru,238.81,260.06,238.57999999999998,21.480000000000004,0.07752187521001254,2021-11-30
344684B5,Kolkata,242.84,258.32,242.58,15.740000000000002,0.06460143873804587,2021-11-30
0653DAA9,Bengaluru,237.37,259.92,238.48,21.439999999999998,0.07809664539511013,2021-12-01
344684B5,Kolkata,238.91,256.76,239.81,16.949999999999996,0.06859675009813325,2021-12-01
3F42A75F,Mumbai,240.33,261.33,241.01,20.319999999999997,0.0768711121266858,2021-12-01
7F6ACD62,Delhi,247.3,265.18,245.98,19.200000000000003,0.07214682876040673,2021-12-01
ACE43B7D,Chennai,230.03,249.16,230.64,18.52,0.07742494305015067,2021-12-01
ACE43B7D,Chennai,261.82,284.8,262.09,22.709999999999997,0.07736201371620798,2021-12-02
7F6ACD62,Delhi,251.47,269.42,250.05,19.37,0.07505543331292856,2021-12-02
3F42A75F,Mumbai,243.16,258.32,241.93,16.39,0.06484518809077423,2021-12-02
344684B5,Kolkata,227.22,246.36,228.87,17.490000000000002,0.07633555468430173,2021-12-02
0653DAA9,Bengaluru,247.6,263.81,247.31,16.5,0.06465146644749233,2021-12-02
0653DAA9,Bengaluru,229.43,248.5,228.92,19.58,0.07647805059074793,2021-12-03
344684B5,Kolkata,225.67,245.45,227.26,18.189999999999998,0.07251237284969463,2021-12-03
3F42A75F,Mumbai,226.89,244.7,226.89,17.81,0.07598251148043367,2021-12-03
7F6ACD62,Delhi,247.06,265.86,245.94,19.92,0.07244864621108398,2021-12-03
ACE43B7D,Chennai,239.19,256.63,238.02,18.61,0.07170657534857718,2021-12-03
7F6ACD62,Delhi,240.51,256.95,240.41,16.540000000000003,0.06765368189869427,2021-12-04
3F42A75F,Mumbai,232.67,251.2,233.33,17.87,0.07166063014643165,2021-12-04
ACE43B7D,Chennai,221.51,237.71,220.97,16.74,0.07119716384819129,2021-12-04
0653DAA9,Bengaluru,250.78,270.76,251.26,19.5,0.07386280076202338,2021-12-04
344684B5,Kolkata,249.47,272.51,249.04,23.470000000000002,0.08401138847855184,2021-12-04
0653DAA9,Bengaluru,222.76,239.87,223.19,16.68,0.06879578616217773,2021-12-05
344684B5,Kolkata,250.46,272.2,251.54999999999998,20.650000000000002,0.07353420397016491,2021-12-05
3F42A75F,Mumbai,243.27,263.04,242.14,20.900000000000002,0.08191050643537488,2021-12-05
7F6ACD62,Delhi,247.19,263.33,245.75,17.580000000000002,0.06807987827232462,2021-12-05
ACE43B7D,Chennai,239.27,258.25,240.03,18.220000000000002,0.06848853021129007,2021-12-05
7F6ACD62,Delhi,263.9,286.51,264.96,21.549999999999997,0.07418537663645335,2021-12-06
3F42A75F,Mumbai,246.88,267.99,246.1,21.889999999999997,0.07920906900291137,2021-12-06
ACE43B7D,Chennai,253.43,273.58,253.43,20.15,0.07577533815954855,2021-12-06
0653DAA9,Bengaluru,244.65,265.96,244.32,21.639999999999997,0.07575295435636442,2021-12-06
344684B5,Kolkata,234.21,253.75,233.44,20.31,0.0798106556763368,2021-12-06
0653DAA9,Bengaluru,239.86,259.82,241.06,18.76,0.0712816058072314,2021-12-07
344684B5,Kolkata,258.6,278.1,259.22,18.88,0.06471943004966742,2021-12-07
3F42A75F,Mumbai,231.01,251.4,232.13,19.27,0.07421900946512416,2021-12-07
7F6ACD62,Delhi,248.87,272.11,250.20000000000002,21.910000000000004,0.07821101464700957,2021-12-07
ACE43B7D,Chennai,253.79,276.44,254.10999999999999,22.330000000000002,0.08071697408461503,2021-12-07
0653DAA9,Bengaluru,237.68,258.33,237.35,20.98,0.07936124495390696,2021-12-08
344684B5,Kolkata,222.72,240.47,222.74,17.73,0.07175453288832084,2021-12-08
3F42A75F,Mumbai,236.66,252.41,235.48,16.93,0.06840519853711098,2021-12-08
7F6ACD62,Delhi,240.36,260.52,240.27,20.249999999999996,0.08033226197408731,2021-12-08
ACE43B7D,Chennai,246.29,267.82,245.82,22.0,0.08074313799786662,2021-12-08
ACE43B7D,Chennai,251.39,268.39,249.73,18.659999999999997,0.07211636317892922,2021-12-09
7F6ACD62,Delhi,254.09,272.06,253.85,18.21,0.06906006002268561,2021-12-09
0653DAA9,Bengaluru,244.55,266.69,245.49,21.200000000000003,0.07899065474697305,2021-12-09
344684B5,Kolkata,232.78,252.98,233.65,19.330000000000002,0.07899939943882871,2021-12-09
3F42A75F,Mumbai,234.73,252.71,234.25,18.46,0.07742229376507247,2021-12-09
0653DAA9,Bengaluru,243.89000000000001,264.94,242.87,22.07,0.08319472727123334,2021-12-10
344684B5,Kolkata,251.77,273.6,252.89,20.71,0.07491796215029156,2021-12-10
3F42A75F,Mumbai,260.77,280.7,260.31,20.39,0.07460514948058466,2021-12-10
7F6ACD62,Delhi,254.83,274.72,254.04,20.68,0.07454655645817661,2021-12-10
ACE43B7D,Chennai,261.97,284.06,262.57,21.490000000000002,0.07584186474391318,2021-12-10
0653DAA9,Bengaluru,253.48,273.41,253.99,19.419999999999995,0.06766159847332671,2021-12-11
344684B5,Kolkata,276.0,299.24,276.55,22.69,0.07573858455653568,2021-12-11
3F42A75F,Mumbai,250.28,271.82,250.92,20.900000000000002,0.08113177522970177,2021-12-11
7F6ACD62,Delhi,240.59,259.37,241.05,18.32,0.06770055504329908,2021-12-11
ACE43B7D,Chennai,262.73,281.97,262.45,19.52,0.06981310372388523,2021-12-11
ACE43B7D,Chennai,263.34,286.5,263.26,23.24,0.07924249914704566,2021-12-12
7F6ACD62,Delhi,242.46,261.66,242.12,19.54,0.07435898883135768,2021-12-12
0653DAA9,Bengaluru,238.60999999999999,257.12,239.2,17.919999999999998,0.07056552623817879,2021-12-12
344684B5,Kolkata,232.61,252.3,233.6,18.7,0.0736270568309486,2021-12-12
3F42A75F,Mumbai,239.68,261.36,240.02,21.34,0.07947799962764941,2021-12-12
0653DAA9,Bengaluru,231.75,252.32,231.86,20.46,0.0767109104126427,2021-12-13
344684B5,Kolkata,242.51,259.94,242.4,17.540000000000003,0.070704724034878,2021-12-13
3F42A75F,Mumbai,250.0,268.8,250.13,18.669999999999998,0.06995552849483676,2021-12-13
7F6ACD62,Delhi,261.75,282.28,261.09,21.19,0.07666970912489547,2021-12-13
ACE43B7D,Chennai,250.69,271.3,250.64,20.66,0.07607786656397099,2021-12-13
ACE43B7D,Chennai,238.67,256.19,238.22,17.970000000000002,0.0715786903722625,2021-12-14
7F6ACD62,Delhi,245.08,264.04,245.09,18.95,0.07141102555257627,2021-12-14
0653DAA9,Bengaluru,232.49,252.06,233.18,18.880000000000003,0.07557450482961793,2021-12-14
344684B5,Kolkata,222.64,240.44,223.22,17.22,0.07427254117061478,2021-12-14
3F42A75F,Mumbai,236.63,256.82,236.79,20.03,0.07844058780362723,2021-12-14
0653DAA9,Bengaluru,253.5,271.83,253.07,18.76,0.07355100627131538,2021-12-15
344684B5,Kolkata,257.94,274.69,257.25,17.44,0.06607701656555046,2021-12-15
3F42A75F,Mumbai,251.34,271.84,250.58,21.26,0.07663303726642663,2021-12-15
7F6ACD62,Delhi,240.98,262.83,240.16,22.67,0.0862518537288237,2021-12-15
ACE43B7D,Chennai,237.22,257.41,237.94,19.47,0.07236397809661493,2021-12-15
ACE43B7D,Chennai,239.2,256.49,239.43,17.06,0.06991684811742972,2021-12-16
7F6ACD62,Delhi,236.74,256.52,235.43,21.09,0.07874338062012276,2021-12-16
3F42A75F,Mumbai,268.86,287.18,268.36,18.82,0.06713328873116825,2021-12-16
0653DAA9,Bengaluru,222.04,238.8,221.41,17.39,0.07551313036183015,2021-12-16
344684B5,Kolkata,240.39000000000001,255.82999999999998,240.03,15.799999999999999,0.06508275895744749,2021-12-16
0653DAA9,Bengaluru,240.7,259.65,239.94,19.710000000000004,0.07154157462459416,2021-12-17
344684B5,Kolkata,254.8,275.61,254.66,20.95,0.07724896172859828,2021-12-17
3F42A75F,Mumbai,260.66,280.99,260.73,20.259999999999998,0.07474340780988102,2021-12-17
7F6ACD62,Delhi,250.22,271.31,251.16,20.15,0.07564189538462347,2021-12-17
ACE43B7D,Chennai,250.8,273.84,251.34,22.499999999999996,0.08098582615645411,2021-12-17
ACE43B7D,Chennai,259.92,278.93,259.84,19.09,0.06740762337841666,2021-12-18
7F6ACD62,Delhi,248.9,268.71,250.02,18.69,0.06983999611723991,2021-12-18
0653DAA9,Bengaluru,244.65,266.98,245.88,21.099999999999998,0.0759075099143981,2021-12-18
344684B5,Kolkata,245.89,267.45,247.37,20.08,0.07737041333090218,2021-12-18
3F42A75F,Mumbai,257.07,278.47,256.74,21.73,0.07720530559653056,2021-12-18
0653DAA9,Bengaluru,232.64000000000001,253.95,233.34,20.61,0.07853058205407996,2021-12-19
344684B5,Kolkata,251.78,271.55,251.0,20.55,0.07611638951620715,2021-12-19
3F42A75F,Mumbai,232.9,251.68,232.35,19.33,0.07990243912444388,2021-12-19
7F6ACD62,Delhi,244.8,264.42,244.62,19.8,0.07726892920285351,2021-12-19
ACE43B7D,Chennai,231.91,247.93,231.38,16.55,0.07044639840611416,2021-12-19
ACE43B7D,Chennai,254.99,275.69,254.5,21.189999999999998,0.07501918458074719,2021-12-20
7F6ACD62,Delhi,262.32,281.43,261.63,19.8,0.07012741682664315,2021-12-20
0653DAA9,Bengaluru,257.36,280.58,257.47,23.110000000000003,0.0806319781628167,2021-12-20
344684B5,Kolkata,228.65,248.2,228.26,19.94,0.08124090126388678,2021-12-20
3F42A75F,Mumbai,243.27,263.3,243.09,20.21,0.07719028516128044,2021-12-20
0653DAA9,Bengaluru,240.32,263.33,241.18,22.150000000000002,0.08176309444861239,2021-12-21
344684B5,Kolkata,243.05,264.19,243.2,20.99,0.08037401524793353,2021-12-21
3F42A75F,Mumbai,229.76,249.66,231.22,18.440000000000005,0.0715129522988848,2021-12-21
7F6ACD62,Delhi,238.73,257.86,237.6,20.26,0.07552042263055327,2021-12-21
ACE43B7D,Chennai,235.14,252.18,235.15,17.03,0.06870958471628043,2021-12-21
7F6ACD62,Delhi,239.12,257.04,238.09,18.950000000000003,0.07360432857131463,2021-12-22
ACE43B7D,Chennai,255.01,276.05,256.15,19.900000000000002,0.07704768490621763,2021-12-22
344684B5,Kolkata,230.79,252.36,232.3,20.060000000000002,0.08218474793785112,2021-12-22
0653DAA9,Bengaluru,243.17,260.44,242.73,17.709999999999997,0.07084216244798042,2021-12-22
3F42A75F,Mumbai,266.86,287.21,266.05,21.16,0.07542012600968608,2021-12-22
0653DAA9,Bengaluru,255.39000000000001,277.62,256.69,20.929999999999996,0.07458446476363888,2021-12-23
344684B5,Kolkata,229.3,250.05,229.83,20.22,0.07916382479087762,2021-12-23
3F42A75F,Mumbai,252.45000000000002,271.78,251.66,20.119999999999997,0.07244361336037135,2021-12-23
7F6ACD62,Delhi,251.41,271.83,252.22,19.61,0.07019788560258007,2021-12-23
ACE43B7D,Chennai,249.77,271.58,250.15,21.43,0.07860267743459552,2021-12-23
ACE43B7D,Chennai,239.13,258.46,239.13,19.33,0.07394018471413559,2021-12-24
7F6ACD62,Delhi,231.35,253.14,231.32,21.82,0.08383782483238149,2021-12-24
344684B5,Kolkata,250.52,271.83,250.37,21.46,0.08203689511622733,2021-12-24
0653DAA9,Bengaluru,224.69,245.43,224.42000000000002,21.009999999999998,0.08468167635312551,2021-12-24
3F42A75F,Mumbai,263.58,287.13,263.21,23.919999999999998,0.08184107753294483,2021-12-24
ACE43B7D,Chennai,259.18,279.57,260.12,19.450000000000003,0.0681601415298015,2021-12-25
0653DAA9,Bengaluru,239.18,258.62,240.98,17.64,0.06916684574006714,2021-12-25
344684B5,Kolkata,229.18,249.41,229.74,19.669999999999995,0.07990408557148208,2021-12-25
3F42A75F,Mumbai,244.71,264.39,244.61,19.779999999999998,0.07600558274699733,2021-12-25
7F6ACD62,Delhi,247.26,267.4,247.98,19.42,0.0741231939891444,2021-12-25
ACE43B7D,Chennai,250.91,266.44,249.95,16.49,0.06359746475093322,2021-12-26
7F6ACD62,Delhi,236.09,255.33,236.25,19.080000000000002,0.07540860187133258,2021-12-26
3F42A75F,Mumbai,225.65,243.47,226.01,17.46,0.07286900201627047,2021-12-26
344684B5,Kolkata,250.76,273.28,252.38,20.9,0.07652606399561539,2021-12-26
0653DAA9,Bengaluru,265.19,288.65,265.72,22.93,0.07937248296439921,2021-12-26
0653DAA9,Bengaluru,267.74,288.15,267.4,20.75,0.07343928160010722,2021-12-27
344684B5,Kolkata,240.68,260.16,240.05,20.11,0.07943999667254589,2021-12-27
3F42A75F,Mumbai,271.86,291.64,271.79,19.85,0.07153580230487205,2021-12-27
7F6ACD62,Delhi,251.86,270.17,251.79,18.38,0.06606685588718386,2021-12-27
ACE43B7D,Chennai,234.19,252.66,233.9,18.76,0.07708038679739831,2021-12-27
ACE43B7D,Chennai,234.46,257.74,235.85,21.89,0.08201887761055489,2021-12-28
7F6ACD62,Delhi,232.53,250.59,231.92,18.669999999999998,0.07450582311657503,2021-12-28
344684B5,Kolkata,237.78,256.53,237.96,18.569999999999997,0.07360887520579466,2021-12-28
0653DAA9,Bengaluru,251.49,271.02,250.25,20.770000000000003,0.07498103736453232,2021-12-28
3F42A75F,Mumbai,237.60999999999999,256.41,236.62,19.79,0.07613431970714321,2021-12-28
0653DAA9,Bengaluru,214.92,232.97,215.05,17.919999999999998,0.07314679578886789,2021-12-29
344684B5,Kolkata,240.37,257.31,239.02,18.29,0.06964491363933996,2021-12-29
3F42A75F,Mumbai,256.42,276.75,257.26,19.489999999999995,0.07607945530922823,2021-12-29
7F6ACD62,Delhi,246.91,268.62,246.9,21.72,0.07895949754349459,2021-12-29
ACE43B7D,Chennai,258.97,280.28,260.12,20.16,0.07107661946489653,2021-12-29
ACE43B7D,Chennai,257.81,276.59,257.82,18.769999999999996,0.06879724985344016,2021-12-30
7F6ACD62,Delhi,254.67,272.19,254.32,17.869999999999997,0.06553071009768477,2021-12-30
344684B5,Kolkata,230.96,249.17,231.75,17.419999999999998,0.06942345712971999,2021-12-30
0653DAA9,Bengaluru,236.74,257.54,238.2,19.340000000000003,0.07502206861032867,2021-12-30
3F42A75F,Mumbai,235.89000000000001,258.68,236.71,21.970000000000006,0.08751656631226218,2021-12-30
0653DAA9,Bengaluru,226.09,242.26,226.43,15.83,0.07122290906939724,2021-12-31
344684B5,Kolkata,262.39,282.91,263.14,19.770000000000003,0.06961095202237565,2021-12-31
3F42A75F,Mumbai,252.32,273.47,252.71,20.759999999999998,0.07418906967931997,2021-12-31
7F6ACD62,Delhi,237.76,259.85,237.21,22.64,0.08765616677181953,2021-12-31
ACE43B7D,Chennai,238.63,257.18,238.8,18.380000000000003,0.07527346858595975,2021-12-31
3F42A75F,Mumbai,252.22,270.64,250.75,19.89,0.07387862641930887,2022-01-01
ACE43B7D,Chennai,231.87,251.5,232.7,18.8,0.07542024675747959,2022-01-01
7F6ACD62,Delhi,259.18,276.69,257.48,19.209999999999997,0.06915665744298624,2022-01-01
344684B5,Kolkata,264.45,287.19,266.57,20.62,0.06975108567896761,2022-01-01
0653DAA9,Bengaluru,251.55,273.28,252.17,21.110000000000003,0.07799605686000576,2022-01-01
0653DAA9,Bengaluru,250.54,270.45,251.43,19.019999999999996,0.07403611357693857,2022-01-02
344684B5,Kolkata,229.62,246.62,228.88,17.740000000000002,0.0724079092503165,2022-01-02
3F42A75F,Mumbai,260.32,281.26,260.5,20.759999999999998,0.07294175793058881,2022-01-02
7F6ACD62,Delhi,233.28,251.8,233.4,18.4,0.0703649543334398,2022-01-02
ACE43B7D,Chennai,245.08,265.0,244.69,20.31,0.07958549753689238,2022-01-02
7F6ACD62,Delhi,242.77,260.73,241.98,18.75,0.07571778937608177,2022-01-03
3F42A75F,Mumbai,254.41,273.21,255.07,18.14,0.06937383299941181,2022-01-03
ACE43B7D,Chennai,254.95,272.66,253.60999999999999,19.05,0.07001743663188603,2022-01-03
0653DAA9,Bengaluru,249.84,270.65,250.33,20.320000000000004,0.07230167782517978,2022-01-03
344684B5,Kolkata,224.08,239.66,223.69,15.970000000000002,0.07124242976052408,2022-01-03
0653DAA9,Bengaluru,227.84,246.53,228.84,17.690000000000005,0.0734530784920369,2022-01-04
344684B5,Kolkata,259.17,280.7,259.11,21.59,0.07307810246900485,2022-01-04
3F42A75F,Mumbai,237.41,257.59,237.78,19.809999999999995,0.07749612948120865,2022-01-04
7F6ACD62,Delhi,270.39,293.38,271.44,21.94,0.07439646435460882,2022-01-04
ACE43B7D,Chennai,228.5,247.13,227.19,19.94,0.0790357161918232,2022-01-04
ACE43B7D,Chennai,261.76,281.71,261.39,20.319999999999997,0.07279249934977412,2022-01-05
7F6ACD62,Delhi,240.16,258.23,239.43,18.799999999999997,0.07229050439663394,2022-01-05
3F42A75F,Mumbai,238.35,254.37,237.12,17.25,0.07136929667016147,2022-01-05
344684B5,Kolkata,243.21,263.96,243.37,20.59,0.07534635693418056,2022-01-05
0653DAA9,Bengaluru,261.90999999999997,284.09,262.6,21.490000000000002,0.07682283408734236,2022-01-05
0653DAA9,Bengaluru,233.7,253.34,234.05,19.29,0.0747198108747799,2022-01-06
344684B5,Kolkata,235.1,255.28,235.45,19.830000000000002,0.07680707449938717,2022-01-06
3F42A75F,Mumbai,238.6,257.37,238.6,18.77,0.0752081228409744,2022-01-06
7F6ACD62,Delhi,238.25,256.57,238.59,17.979999999999997,0.07190207636983147,2022-01-06
ACE43B7D,Chennai,239.06,257.15,238.15,18.999999999999996,0.0747109479020061,2022-01-06
7F6ACD62,Delhi,243.4,264.12,244.82,19.300000000000004,0.07497445503580415,2022-01-07
3F42A75F,Mumbai,237.0,258.62,237.32,21.3,0.0820330632563577,2022-01-07
ACE43B7D,Chennai,256.38,278.08,256.74,21.34,0.07684810627691316,2022-01-07
0653DAA9,Bengaluru,263.4,284.27,262.28000000000003,21.99,0.07783018163715492,2022-01-07
344684B5,Kolkata,237.99,258.03000000000003,236.67,21.36,0.0831038492086619,2022-01-07
0653DAA9,Bengaluru,263.92,281.79,262.07,19.72,0.0706765173120938,2022-01-08
344684B5,Kolkata,216.72,234.74,216.06,18.68,0.07513928519993542,2022-01-08
3F42A75F,Mumbai,236.22,258.78000000000003,236.78,22.000000000000004,0.08494340660208471,2022-01-08
7F6ACD62,Delhi,250.76999999999998,272.26,250.93,21.330000000000002,0.07613219894175678,2022-01-08
ACE43B7D,Chennai,252.82999999999998,273.5,252.96,20.54,0.07417589596974634,2022-01-08
7F6ACD62,Delhi,246.15,267.18,246.25,20.93,0.08029542137000664,2022-01-09
3F42A75F,Mumbai,240.51,260.2,241.07,19.130000000000003,0.07256814164460544,2022-01-09
ACE43B7D,Chennai,268.73,289.96,268.58,21.38,0.07506352771389295,2022-01-09
0653DAA9,Bengaluru,241.19,260.95,240.21,20.74,0.07736184102235875,2022-01-09
344684B5,Kolkata,265.91,286.78,266.24,20.54,0.07046649738640794,2022-01-09
0653DAA9,Bengaluru,257.72,274.36,256.65,17.71,0.06576485841354714,2022-01-10
344684B5,Kolkata,236.06,252.55,234.77,17.78,0.06835782690406747,2022-01-10
3F42A75F,Mumbai,262.28,282.63,260.74,21.89,0.0769484310245645,2022-01-10
7F6ACD62,Delhi,251.53,270.4,251.02,19.380000000000003,0.07235197849735417,2022-01-10
ACE43B7D,Chennai,269.1,288.52,267.92,20.6,0.07295741556369666,2022-01-10
0653DAA9,Bengaluru,235.19,253.76,235.29,18.47,0.07174624453847893,2022-01-11
344684B5,Kolkata,238.73,258.38,240.18,18.200000000000003,0.0755224436048811,2022-01-11
3F42A75F,Mumbai,249.85999999999999,268.22,249.55,18.67,0.07239687674830236,2022-01-11
7F6ACD62,Delhi,246.74,267.73,246.64,21.09,0.07909855923939686,2022-01-11
ACE43B7D,Chennai,242.22,266.2,242.34,23.86,0.08345307124013081,2022-01-11
ACE43B7D,Chennai,247.78,269.4,248.38,21.02,0.07700570828346594,2022-01-12
7F6ACD62,Delhi,246.03,264.63,246.07,18.56,0.07232950128942829,2022-01-12
3F42A75F,Mumbai,220.19,238.8,220.99,17.81,0.07286586470136176,2022-01-12
0653DAA9,Bengaluru,258.35,283.44,260.0,23.44,0.08258374353985114,2022-01-12
344684B5,Kolkata,259.96999999999997,281.62,259.3,22.32,0.07585429012132648,2022-01-12
0653DAA9,Bengaluru,242.48,261.84,243.01,18.83,0.06908348044175072,2022-01-13
344684B5,Kolkata,222.93,240.23,224.31,15.920000000000002,0.06540570782391866,2022-01-13
3F42A75F,Mumbai,248.72,270.72,249.09,21.63,0.07692310033203077,2022-01-13
7F6ACD62,Delhi,233.27,252.51,233.83,18.680000000000003,0.07050553289164434,2022-01-13
ACE43B7D,Chennai,234.46,254.6,234.8,19.8,0.07737538188159084,2022-01-13
ACE43B7D,Chennai,241.88,261.59,242.03,19.56,0.07474360724410568,2022-01-14
3F42A75F,Mumbai,230.92,247.95,230.14,17.81,0.07414484141384785,2022-01-14
7F6ACD62,Delhi,240.19,260.73,241.01,19.720000000000002,0.07831919027223279,2022-01-14
0653DAA9,Bengaluru,255.92000000000002,276.54,254.41,22.130000000000003,0.07857517390435904,2022-01-14
344684B5,Kolkata,244.97,263.21,244.85,18.359999999999996,0.0696081481318065,2022-01-14
0653DAA9,Bengaluru,249.35,270.42,249.61,20.810000000000002,0.07693273280863162,2022-01-15
344684B5,Kolkata,239.69,260.75,238.89,21.860000000000003,0.08531619058106472,2022-01-15
3F42A75F,Mumbai,234.04,252.8,233.5,19.299999999999997,0.07663486118578802,2022-01-15
